Exercise,Set,Rep,Weight,Metric,Set RPE,Tags,Workout Start Time,Rest Time,Avg Velocity (m/s),Range of Motion (mm),Peak Velocity (m/s),Peak Velocity Location (%),Duration of rep (sec)
"overhead press",2,3,"30","kgs","","","17/09/2022, 13:14:53","00:00:40.0",0.72,652,1.22,505,0.91
"overhead press",3,1,"40","kgs","","","17/09/2022, 13:14:53","00:00:48.6",0.68,591,0.93,163,0.871
"overhead press",3,2,"40","kgs","","","17/09/2022, 13:14:53","00:00:48.6",0.64,593,0.85,175,0.924
"overhead press",4,1,"45","kgs","","","17/09/2022, 13:14:53","00:01:31.1",0.56,580,0.77,148,1.031
"overhead press",4,2,"45","kgs","","","17/09/2022, 13:14:53","00:01:31.1",0.52,601,0.79,118,1.152
"overhead press",5,1,"50","kgs","","","17/09/2022, 13:14:53","00:01:13.3",0.45,608,0.71,109,1.366
"overhead press",6,1,"55","kgs","","","17/09/2022, 13:14:53","00:01:17.3",0.31,590,0.62,112,1.889
"overhead press",7,1,"57,5","kgs","","","17/09/2022, 13:14:53","00:01:51.7",0.25,594,0.59,109,2.392
"squat",1,1,"20","kgs","","high bar","18/09/2022, 19:53:40","00:00:00",1.05,627,1.65,446,0.595
"squat",1,2,"20","kgs","","high bar","18/09/2022, 19:53:40","00:00:00",1.04,642,1.64,464,0.618
"squat",1,3,"20","kgs","","high bar","18/09/2022, 19:53:40","00:00:00",1.13,693,1.70,495,0.615
"squat",2,1,"40","kgs","","high bar","18/09/2022, 19:53:40","00:01:53.7",0.92,609,1.53,453,0.662
"squat",2,2,"40","kgs","","high bar","18/09/2022, 19:53:40","00:01:53.7",0.99,661,1.63,516,0.667
"squat",2,3,"40","kgs","","high bar","18/09/2022, 19:53:40","00:01:53.7",0.95,693,1.63,550,0.732
"squat",3,1,"60","kgs","","high bar","18/09/2022, 19:53:40","00:01:07.4",0.84,662,1.42,527,0.783
"squat",3,2,"60","kgs","","high bar","18/09/2022, 19:53:40","00:01:07.4",0.86,697,1.41,554,0.81
"squat",4,1,"80","kgs","","high bar","18/09/2022, 19:53:40","00:01:40.6",0.71,649,1.29,540,0.908
"squat",4,2,"80","kgs","","high bar","18/09/2022, 19:53:40","00:01:40.6",0.73,695,1.30,586,0.957
"squat",5,1,"100","kgs","","high bar","18/09/2022, 19:53:40","00:01:14.8",0.60,688,1.13,594,1.152
"squat",6,1,"120","kgs","","high bar","18/09/2022, 19:53:40","00:01:24.7",0.41,704,0.99,622,1.726
"squat",7,1,"130","kgs","","high bar","18/09/2022, 19:53:40","00:01:30.9",0.27,684,0.86,615,2.579
"overhead press",1,1,"20","kgs","","","18/09/2022, 19:53:40","00:05:50.3",0.82,601,1.56,237,0.728
"overhead press",1,2,"20","kgs","","","18/09/2022, 19:53:40","00:05:50.3",1.19,629,1.69,349,0.53
"overhead press",1,3,"20","kgs","","","18/09/2022, 19:53:40","00:05:50.3",1.08,606,1.64,351,0.559
"overhead press",2,1,"30","kgs","","","18/09/2022, 19:53:40","00:00:38.1",0.93,611,1.29,205,0.654
"overhead press",2,2,"30","kgs","","","18/09/2022, 19:53:40","00:00:38.1",0.80,633,1.28,265,0.791
"overhead press",2,3,"30","kgs","","","18/09/2022, 19:53:40","00:00:38.1",0.90,639,1.25,265,0.714
"overhead press",3,1,"40","kgs","","","18/09/2022, 19:53:40","00:00:51.3",0.61,595,0.95,199,0.975
"overhead press",3,2,"40","kgs","","","18/09/2022, 19:53:40","00:00:51.3",0.63,600,0.84,156,0.955
"overhead press",4,1,"45","kgs","","","18/09/2022, 19:53:40","00:00:43.1",0.51,596,0.82,163,1.176
"overhead press",4,2,"45","kgs","","","18/09/2022, 19:53:40","00:00:43.1",0.46,585,0.73,115,1.281
"overhead press",5,1,"50","kgs","","","18/09/2022, 19:53:40","00:01:53.6",0.43,601,0.71,137,1.396
"overhead press",6,1,"55","kgs","","","18/09/2022, 19:53:40","00:03:10.3",0.33,604,0.63,100,1.851
"overhead press",7,1,"57,5","kgs","","","18/09/2022, 19:53:40","00:01:11.9",0.18,625,0.56,112,3.428
"squat",1,1,"20","kgs","","high bar","19/09/2022, 19:47:58","00:00:00",0.93,598,1.59,387,0.647
"squat",1,2,"20","kgs","","high bar","19/09/2022, 19:47:58","00:00:00",0.99,646,1.65,406,0.653
"squat",2,1,"40","kgs","","high bar","19/09/2022, 19:47:58","00:00:53.9",0.94,646,1.44,487,0.691
"squat",2,2,"40","kgs","","high bar","19/09/2022, 19:47:58","00:00:53.9",0.91,674,1.47,513,0.744
"squat",2,3,"40","kgs","","high bar","19/09/2022, 19:47:58","00:00:53.9",0.91,709,1.48,540,0.78
"squat",3,1,"60","kgs","","high bar","19/09/2022, 19:47:58","00:01:20.3",0.81,662,1.35,517,0.814
"squat",3,2,"60","kgs","","high bar","19/09/2022, 19:47:58","00:01:20.3",0.81,694,1.34,583,0.859
"squat",4,1,"80","kgs","","high bar","19/09/2022, 19:47:58","00:01:28.3",0.69,685,1.18,580,0.988
"squat",4,2,"80","kgs","","high bar","19/09/2022, 19:47:58","00:01:28.3",0.70,713,1.18,606,1.022
"squat",5,1,"100","kgs","","high bar","19/09/2022, 19:47:58","00:01:09.7",0.58,719,1.11,617,1.23
"squat",6,1,"120","kgs","","high bar","19/09/2022, 19:47:58","00:01:18.2",0.38,704,1.01,616,1.833
"squat",7,1,"130","kgs","","high bar","19/09/2022, 19:47:58","00:01:48.8",0.27,689,0.77,614,2.573
"squat",8,1,"135","kgs","","high bar","19/09/2022, 19:47:58","00:02:09.9",0.22,690,0.86,619,3.076
"overhead press",1,1,"20","kgs","","","19/09/2022, 19:47:58","00:01:34.7",1.07,638,1.73,326,0.596
"overhead press",1,2,"20","kgs","","","19/09/2022, 19:47:58","00:01:34.7",1.05,650,1.69,286,0.617
"overhead press",1,3,"20","kgs","","","19/09/2022, 19:47:58","00:01:34.7",1.09,661,1.66,364,0.607
"overhead press",2,1,"30","kgs","","","19/09/2022, 19:47:58","00:01:01.0",0.94,622,1.26,269,0.662
"overhead press",2,2,"30","kgs","","","19/09/2022, 19:47:58","00:01:01.0",0.92,623,1.27,262,0.675
"overhead press",2,3,"30","kgs","","","19/09/2022, 19:47:58","00:01:01.0",0.72,644,1.23,234,0.891
"overhead press",3,1,"40","kgs","","","19/09/2022, 19:47:58","00:00:53.3",0.63,604,0.96,197,0.953
"overhead press",3,2,"40","kgs","","","19/09/2022, 19:47:58","00:00:53.3",0.57,623,0.89,161,1.087
"overhead press",4,1,"45","kgs","","","19/09/2022, 19:47:58","00:00:46.1",0.50,589,0.80,148,1.177
"overhead press",4,2,"45","kgs","","","19/09/2022, 19:47:58","00:00:46.1",0.47,611,0.79,158,1.305
"overhead press",5,1,"50","kgs","","","19/09/2022, 19:47:58","00:01:19.0",0.41,591,0.71,104,1.428
"overhead press",6,1,"55","kgs","","","19/09/2022, 19:47:58","00:01:18.5",0.31,601,0.65,98,1.939
"overhead press",7,1,"57,5","kgs","","","19/09/2022, 19:47:58","00:03:33.3",0.30,597,0.60,94,2.003
"overhead press",8,1,"60","kgs","","","19/09/2022, 19:47:58","00:02:55.4",0.13,586,0.54,81,4.408
"squat",1,1,"20","kgs","","high bar","20/09/2022, 21:29:29","00:00:00",1.16,688,1.90,424,0.596
"squat",1,2,"20","kgs","","high bar","20/09/2022, 21:29:29","00:00:00",1.14,703,1.79,490,0.619
"squat",2,1,"40","kgs","","high bar","20/09/2022, 21:29:29","00:00:49.5",0.93,653,1.51,499,0.705
"squat",2,2,"40","kgs","","high bar","20/09/2022, 21:29:29","00:00:49.5",0.92,682,1.36,520,0.738
"squat",2,3,"40","kgs","","high bar","20/09/2022, 21:29:29","00:00:49.5",0.96,722,1.54,555,0.751
"squat",3,1,"60","kgs","","high bar","20/09/2022, 21:29:29","00:01:01.5",0.84,681,1.32,548,0.807
"squat",3,2,"60","kgs","","high bar","20/09/2022, 21:29:29","00:01:01.5",0.79,708,1.34,610,0.895
"squat",4,1,"80","kgs","","high bar","20/09/2022, 21:29:29","00:01:20.8",0.66,687,1.20,586,1.046
"squat",4,2,"80","kgs","","high bar","20/09/2022, 21:29:29","00:01:20.8",0.65,729,1.19,619,1.121
"squat",5,1,"100","kgs","","high bar","20/09/2022, 21:29:29","00:01:52.2",0.56,681,1.08,586,1.222
"squat",6,1,"120","kgs","","high bar","20/09/2022, 21:29:29","00:05:02.5",0.35,694,0.93,617,2.005
"squat",7,1,"130","kgs","","high bar","20/09/2022, 21:29:29","00:02:42.9",0.23,698,0.83,627,3.009
"overhead press",1,1,"20","kgs","","","20/09/2022, 21:29:29","00:01:06.2",1.09,620,1.68,368,0.568
"overhead press",1,2,"20","kgs","","","20/09/2022, 21:29:29","00:01:06.2",1.18,646,1.79,361,0.55
"overhead press",1,3,"20","kgs","","","20/09/2022, 21:29:29","00:01:06.2",1.03,652,1.75,407,0.632
"overhead press",2,1,"30","kgs","","","20/09/2022, 21:29:29","00:00:46.6",0.91,609,1.26,209,0.671
"overhead press",2,2,"30","kgs","","","20/09/2022, 21:29:29","00:00:46.6",0.90,632,1.22,438,0.706
"overhead press",2,3,"30","kgs","","","20/09/2022, 21:29:29","00:00:46.6",0.88,634,1.27,224,0.72
"overhead press",3,1,"40","kgs","","","20/09/2022, 21:29:29","00:00:58.7",0.71,591,0.92,152,0.836
"overhead press",3,2,"40","kgs","","","20/09/2022, 21:29:29","00:00:58.7",0.60,612,0.90,163,1.019
"overhead press",4,1,"45","kgs","","","20/09/2022, 21:29:29","00:01:39.3",0.60,592,0.87,157,0.986
"overhead press",4,2,"45","kgs","","","20/09/2022, 21:29:29","00:01:39.3",0.53,600,0.78,116,1.141
"overhead press",5,1,"50","kgs","","","20/09/2022, 21:29:29","00:01:43.0",0.40,599,0.75,131,1.502
"overhead press",6,1,"55","kgs","","","20/09/2022, 21:29:29","00:01:24.0",0.34,595,0.61,101,1.772
"overhead press",7,1,"57,5","kgs","","","20/09/2022, 21:29:29","00:01:23.6",0.21,590,0.58,83,2.789
"squat",1,1,"20","kgs","","high bar","21/09/2022, 19:59:55","00:00:00",1.15,685,1.96,474,0.594
"squat",1,2,"20","kgs","","high bar","21/09/2022, 19:59:55","00:00:00",1.13,718,1.88,498,0.638
"squat",1,3,"20","kgs","","high bar","21/09/2022, 19:59:55","00:00:00",1.13,754,2.02,519,0.669
"squat",2,1,"40","kgs","","high bar","21/09/2022, 19:59:55","00:00:49.0",0.99,661,1.53,469,0.667
"squat",2,2,"40","kgs","","high bar","21/09/2022, 19:59:55","00:00:49.0",0.95,686,1.58,551,0.718
"squat",2,3,"40","kgs","","high bar","21/09/2022, 19:59:55","00:00:49.0",0.97,715,1.56,564,0.738
"squat",3,1,"60","kgs","","high bar","21/09/2022, 19:59:55","00:00:59.2",0.82,670,1.35,531,0.817
"squat",3,2,"60","kgs","","high bar","21/09/2022, 19:59:55","00:00:59.2",0.80,693,1.38,544,0.861
"squat",4,1,"80","kgs","","high bar","21/09/2022, 19:59:55","00:01:23.6",0.70,673,1.21,554,0.961
"squat",4,2,"80","kgs","","high bar","21/09/2022, 19:59:55","00:01:23.6",0.73,729,1.26,592,0.993
"squat",5,1,"100","kgs","","high bar","21/09/2022, 19:59:55","00:01:43.6",0.57,681,1.11,586,1.186
"squat",6,1,"120","kgs","","high bar","21/09/2022, 19:59:55","00:01:59.5",0.41,700,1.01,617,1.713
"squat",7,1,"130","kgs","","high bar","21/09/2022, 19:59:55","00:01:46.7",0.31,686,0.87,613,2.225
"squat",8,1,"135","kgs","","high bar","21/09/2022, 19:59:55","00:02:01.8",0.23,688,0.81,622,2.997
"overhead press",1,1,"20","kgs","","","21/09/2022, 19:59:55","00:01:29.7",1.14,647,1.64,283,0.569
"overhead press",1,2,"20","kgs","","","21/09/2022, 19:59:55","00:01:29.7",1.13,653,1.66,382,0.581
"overhead press",1,3,"20","kgs","","","21/09/2022, 19:59:55","00:01:29.7",1.05,637,1.65,331,0.608
"overhead press",2,1,"30","kgs","","","21/09/2022, 19:59:55","00:00:35.6",0.94,636,1.32,224,0.678
"overhead press",2,2,"30","kgs","","","21/09/2022, 19:59:55","00:00:35.6",0.90,628,1.23,249,0.701
"overhead press",2,3,"30","kgs","","","21/09/2022, 19:59:55","00:00:35.6",0.75,639,1.22,300,0.849
"overhead press",3,1,"40","kgs","","","21/09/2022, 19:59:55","00:01:10.7",0.71,612,1.01,176,0.861
"overhead press",3,2,"40","kgs","","","21/09/2022, 19:59:55","00:01:10.7",0.59,591,0.93,169,0.994
"overhead press",4,1,"45","kgs","","","21/09/2022, 19:59:55","00:01:22.5",0.51,611,0.87,153,1.198
"overhead press",4,2,"45","kgs","","","21/09/2022, 19:59:55","00:01:22.5",0.52,596,0.79,161,1.142
"overhead press",5,1,"50","kgs","","","21/09/2022, 19:59:55","00:01:37.8",0.40,601,0.76,102,1.493
"overhead press",6,1,"55","kgs","","","21/09/2022, 19:59:55","00:01:24.6",0.31,584,0.60,95,1.898
"overhead press",7,1,"57,5","kgs","","","21/09/2022, 19:59:55","00:01:54.7",0.19,597,0.61,91,3.126
"squat",1,1,"20","kgs","","high bar","22/09/2022, 20:16:19","00:00:00",1.02,642,1.68,464,0.631
"squat",1,2,"20","kgs","","high bar","22/09/2022, 20:16:19","00:00:00",1.09,712,1.75,454,0.653
"squat",2,1,"40","kgs","","high bar","22/09/2022, 20:16:19","00:00:46.5",0.98,675,1.53,515,0.69
"squat",2,2,"40","kgs","","high bar","22/09/2022, 20:16:19","00:00:46.5",1.00,718,1.63,537,0.716
"squat",2,3,"40","kgs","","high bar","22/09/2022, 20:16:19","00:00:46.5",0.90,703,1.40,548,0.785
"squat",3,1,"60","kgs","","high bar","22/09/2022, 20:16:19","00:01:01.3",0.80,664,1.23,522,0.832
"squat",3,2,"60","kgs","","high bar","22/09/2022, 20:16:19","00:01:01.3",0.76,683,1.18,544,0.901
"squat",4,1,"80","kgs","","high bar","22/09/2022, 20:16:19","00:01:23.6",0.67,681,1.11,578,1.022
"squat",4,2,"80","kgs","","high bar","22/09/2022, 20:16:19","00:01:23.6",0.66,710,1.13,615,1.074
"squat",5,1,"100","kgs","","high bar","22/09/2022, 20:16:19","00:00:59.3",0.53,676,1.05,581,1.28
"squat",6,1,"120","kgs","","high bar","22/09/2022, 20:16:19","00:01:59.5",0.39,678,0.86,605,1.747
"squat",7,1,"130","kgs","","high bar","22/09/2022, 20:16:19","00:01:57.3",0.28,683,0.70,621,2.468
"squat",8,1,"135","kgs","","high bar","22/09/2022, 20:16:19","00:02:17.4",0.17,668,0.64,609,3.871
"overhead press",1,1,"20","kgs","","","22/09/2022, 20:16:19","00:02:02.5",1.02,596,1.53,257,0.585
"overhead press",1,2,"20","kgs","","","22/09/2022, 20:16:19","00:02:02.5",1.18,655,1.72,370,0.555
"overhead press",1,3,"20","kgs","","","22/09/2022, 20:16:19","00:02:02.5",1.08,647,1.46,440,0.6
"overhead press",2,1,"30","kgs","","","22/09/2022, 20:16:19","00:00:46.7",0.83,586,1.16,162,0.702
"overhead press",2,2,"30","kgs","","","22/09/2022, 20:16:19","00:00:46.7",0.86,640,1.18,193,0.74
"overhead press",2,3,"30","kgs","","","22/09/2022, 20:16:19","00:00:46.7",0.59,655,1.10,237,1.115
"overhead press",3,1,"40","kgs","","","22/09/2022, 20:16:19","00:00:57.0",0.65,598,0.93,168,0.914
"overhead press",3,2,"40","kgs","","","22/09/2022, 20:16:19","00:00:57.0",0.50,600,0.86,162,1.191
"overhead press",4,1,"45","kgs","","","22/09/2022, 20:16:19","00:01:26.8",0.54,604,0.85,122,1.127
"overhead press",4,2,"45","kgs","","","22/09/2022, 20:16:19","00:01:26.8",0.47,606,0.81,118,1.274
"overhead press",5,1,"50","kgs","","","22/09/2022, 20:16:19","00:02:41.7",0.43,613,0.75,110,1.428
"overhead press",6,1,"55","kgs","","","22/09/2022, 20:16:19","00:01:51.8",0.31,585,0.64,96,1.912
"overhead press",7,1,"57,5","kgs","","","22/09/2022, 20:16:19","00:02:27.1",0.18,602,0.56,94,3.332
"squat",1,1,"20","kgs","","high bar","23/09/2022, 19:44:09","00:00:00",1.08,669,1.77,458,0.618
"squat",1,2,"20","kgs","","high bar","23/09/2022, 19:44:09","00:00:00",1.05,674,1.71,377,0.64
"squat",2,1,"40","kgs","","high bar","23/09/2022, 19:44:09","00:01:28.8",0.96,663,1.47,503,0.693
"squat",2,2,"40","kgs","","high bar","23/09/2022, 19:44:09","00:01:28.8",0.95,688,1.47,545,0.725
"squat",2,3,"40","kgs","","high bar","23/09/2022, 19:44:09","00:01:28.8",0.97,694,1.51,552,0.717
"squat",3,1,"60","kgs","","high bar","23/09/2022, 19:44:09","00:01:01.1",0.81,653,1.23,516,0.809
"squat",3,2,"60","kgs","","high bar","23/09/2022, 19:44:09","00:01:01.1",0.82,679,1.28,539,0.829
"squat",4,1,"80","kgs","","high bar","23/09/2022, 19:44:09","00:01:50.8",0.72,680,1.21,578,0.943
"squat",4,2,"80","kgs","","high bar","23/09/2022, 19:44:09","00:01:50.8",0.69,698,1.12,601,1.013
"squat",5,1,"100","kgs","","high bar","23/09/2022, 19:44:09","00:02:04.1",0.59,692,1.11,593,1.177
"squat",6,1,"120","kgs","","high bar","23/09/2022, 19:44:09","00:02:11.1",0.42,688,0.92,609,1.65
"squat",7,1,"130","kgs","","high bar","23/09/2022, 19:44:09","00:02:24.8",0.34,698,0.89,629,2.074
"squat",8,1,"135","kgs","","high bar","23/09/2022, 19:44:09","00:02:51.1",0.29,686,0.89,612,2.335
"squat",9,1,"137,5","kgs","","high bar","23/09/2022, 19:44:09","00:03:29.5",0.21,686,0.85,618,3.211
"overhead press",1,1,"20","kgs","","","23/09/2022, 19:44:09","00:01:32.7",1.09,608,1.64,428,0.558
"overhead press",1,2,"20","kgs","","","23/09/2022, 19:44:09","00:01:32.7",0.82,637,1.55,266,0.778
"overhead press",1,3,"20","kgs","","","23/09/2022, 19:44:09","00:01:32.7",1.02,648,1.59,444,0.634
"overhead press",2,1,"30","kgs","","","23/09/2022, 19:44:09","00:00:48.7",0.91,589,1.20,239,0.645
"overhead press",2,2,"30","kgs","","","23/09/2022, 19:44:09","00:00:48.7",0.70,627,1.22,255,0.899
"overhead press",2,3,"30","kgs","","","23/09/2022, 19:44:09","00:00:48.7",0.88,618,1.23,272,0.704
"overhead press",3,1,"40","kgs","","","23/09/2022, 19:44:09","00:01:24.4",0.61,587,0.91,142,0.955
"overhead press",3,2,"40","kgs","","","23/09/2022, 19:44:09","00:01:24.4",0.63,616,0.85,126,0.98
"overhead press",4,1,"45","kgs","","","23/09/2022, 19:44:09","00:01:16.5",0.55,595,0.86,150,1.08
"overhead press",4,2,"45","kgs","","","23/09/2022, 19:44:09","00:01:16.5",0.48,607,0.77,122,1.274
"overhead press",5,1,"50","kgs","","","23/09/2022, 19:44:09","00:01:40.9",0.41,591,0.75,101,1.454
"overhead press",6,1,"55","kgs","","","23/09/2022, 19:44:09","00:01:38.9",0.34,612,0.68,113,1.78
"overhead press",7,1,"57,5","kgs","","","23/09/2022, 19:44:09","00:02:10.1",0.24,589,0.64,87,2.497
"squat",1,1,"20","kgs","","high bar","24/09/2022, 20:14:33","00:00:00",1.05,649,1.68,448,0.617
"squat",1,2,"20","kgs","","high bar","24/09/2022, 20:14:33","00:00:00",1.00,678,1.59,395,0.677
"squat",1,3,"20","kgs","","high bar","24/09/2022, 20:14:33","00:00:00",1.03,719,1.66,520,0.696
"squat",2,1,"40","kgs","","high bar","24/09/2022, 20:14:33","00:00:55.4",0.88,651,1.36,490,0.743
"squat",2,2,"40","kgs","","high bar","24/09/2022, 20:14:33","00:00:55.4",0.95,678,1.52,545,0.712
"squat",2,3,"40","kgs","","high bar","24/09/2022, 20:14:33","00:00:55.4",0.90,699,1.38,550,0.774
"squat",3,1,"60","kgs","","high bar","24/09/2022, 20:14:33","00:01:32.2",0.84,673,1.36,530,0.799
"squat",3,2,"60","kgs","","high bar","24/09/2022, 20:14:33","00:01:32.2",0.83,707,1.23,594,0.856
"squat",4,1,"80","kgs","","high bar","24/09/2022, 20:14:33","00:02:36.7",0.68,669,1.05,572,0.984
"squat",4,2,"80","kgs","","high bar","24/09/2022, 20:14:33","00:02:36.7",0.68,720,1.11,618,1.059
"squat",5,1,"100","kgs","","high bar","24/09/2022, 20:14:33","00:02:04.5",0.58,716,1.08,624,1.224
"squat",6,1,"120","kgs","","high bar","24/09/2022, 20:14:33","00:02:30.3",0.40,712,0.81,644,1.763
"squat",7,1,"130","kgs","","high bar","24/09/2022, 20:14:33","00:03:04.5",0.28,674,0.68,621,2.417
"squat",8,1,"135","kgs","","high bar","24/09/2022, 20:14:33","00:06:07.8",0.27,693,0.68,629,2.596
"overhead press",1,1,"20","kgs","","","24/09/2022, 20:14:33","00:03:04.1",1.09,621,1.54,269,0.568
"overhead press",1,2,"20","kgs","","","24/09/2022, 20:14:33","00:03:04.1",0.81,645,1.61,342,0.8
"overhead press",1,3,"20","kgs","","","24/09/2022, 20:14:33","00:03:04.1",1.12,647,1.59,383,0.577
"overhead press",2,1,"30","kgs","","","24/09/2022, 20:14:33","00:00:37.0",0.89,593,1.23,262,0.667
"overhead press",2,2,"30","kgs","","","24/09/2022, 20:14:33","00:00:37.0",0.58,641,1.18,229,1.1
"overhead press",2,3,"30","kgs","","","24/09/2022, 20:14:33","00:00:37.0",0.66,597,1.07,174,0.903
"overhead press",3,1,"40","kgs","","","24/09/2022, 20:14:33","00:10:15.1",0.65,600,0.94,158,0.924
"overhead press",3,2,"40","kgs","","","24/09/2022, 20:14:33","00:10:15.1",0.63,608,0.92,163,0.97
"overhead press",4,1,"45","kgs","","","24/09/2022, 20:14:33","00:00:51.8",0.47,589,0.76,109,1.254
"overhead press",4,2,"45","kgs","","","24/09/2022, 20:14:33","00:00:51.8",0.35,617,0.68,122,1.762
"overhead press",5,1,"50","kgs","","","24/09/2022, 20:14:33","00:01:53.8",0.45,598,0.73,102,1.33
"overhead press",6,1,"55","kgs","","","24/09/2022, 20:14:33","00:01:50.6",0.29,605,0.68,106,2.062
"overhead press",7,1,"57,5","kgs","","","24/09/2022, 20:14:33","00:02:18.7",0.20,589,0.60,78,2.983
"squat",1,1,"20","kgs","","high bar","25/09/2022, 19:53:38","00:00:00",1.04,678,1.70,468,0.65
"squat",1,2,"20","kgs","","high bar","25/09/2022, 19:53:38","00:00:00",1.15,681,1.66,465,0.593
"squat",1,3,"20","kgs","","high bar","25/09/2022, 19:53:38","00:00:00",1.04,696,1.63,477,0.668
"squat",2,1,"40","kgs","","high bar","25/09/2022, 19:53:38","00:00:55.1",0.90,647,1.38,465,0.72
"squat",2,2,"40","kgs","","high bar","25/09/2022, 19:53:38","00:00:55.1",0.92,702,1.47,571,0.761
"squat",2,3,"40","kgs","","high bar","25/09/2022, 19:53:38","00:00:55.1",0.91,710,1.52,548,0.785
"squat",3,1,"60","kgs","","high bar","25/09/2022, 19:53:38","00:01:31.3",0.82,719,1.25,560,0.877
"squat",3,2,"60","kgs","","high bar","25/09/2022, 19:53:38","00:01:31.3",0.78,714,1.16,569,0.913
"squat",4,1,"80","kgs","","high bar","25/09/2022, 19:53:38","00:02:08.8",0.66,696,1.03,584,1.052
"squat",4,2,"80","kgs","","high bar","25/09/2022, 19:53:38","00:02:08.8",0.69,727,1.16,626,1.055
"squat",5,1,"100","kgs","","high bar","25/09/2022, 19:53:38","00:02:18.4",0.62,715,1.04,634,1.154
"squat",6,1,"120","kgs","","high bar","25/09/2022, 19:53:38","00:02:26.6",0.40,719,0.81,641,1.778
"squat",7,1,"130","kgs","","high bar","25/09/2022, 19:53:38","00:04:23.8",0.26,693,0.46,632,2.681
"overhead press",1,1,"20","kgs","","","25/09/2022, 19:53:38","00:01:26.3",1.02,599,1.48,252,0.587
"overhead press",1,2,"20","kgs","","","25/09/2022, 19:53:38","00:01:26.3",0.89,627,1.47,219,0.708
"overhead press",1,3,"20","kgs","","","25/09/2022, 19:53:38","00:01:26.3",0.68,632,1.40,278,0.925
"overhead press",2,1,"30","kgs","","","25/09/2022, 19:53:38","00:00:50.8",0.94,617,1.28,217,0.657
"overhead press",2,2,"30","kgs","","","25/09/2022, 19:53:38","00:00:50.8",0.87,637,1.19,257,0.732
"overhead press",2,3,"30","kgs","","","25/09/2022, 19:53:38","00:00:50.8",0.81,618,1.15,224,0.768
"overhead press",3,1,"40","kgs","","","25/09/2022, 19:53:38","00:01:02.4",0.66,601,0.92,163,0.91
"overhead press",3,2,"40","kgs","","","25/09/2022, 19:53:38","00:01:02.4",0.61,590,0.88,168,0.964
